,CustomerID,ProductName,PurchaseDate,Quantity,UnitPrice,City,Rating,IsMember
6090,1275,Charger,2022-09-10,8,800.27,London,1,True
6091,3947,Headphones,2022-12-03,9,151.85,Paris,1,True
6092,4604,Laptop,2023-10-16,7,1659.17,New York,5,False
6093,2113,Charger,2022-11-13,5,1017.47,Berlin,3,False
6094,1400,Headphones,2023-01-24,1,395.81,Tokyo,1,True
6095,3072,Smartphone,2023-12-18,7,221.17,Paris,2,True
6096,2836,Tablet,2023-01-09,6,1277.58,Paris,1,False
6097,3860,Smartphone,2023-01-25,2,410.81,Toronto,1,True
6098,1808,Charger,2021-01-05,3,1136.78,Toronto,3,True
6099,3914,Laptop,2020-04-27,3,1489.21,Sydney,1,False
6100,1520,Charger,2022-05-22,4,383.7,Berlin,3,False
6101,3861,Laptop,2020-12-25,1,1632.97,Paris,2,False
6102,1358,Laptop,2022-11-26,8,902.76,Sydney,5,True
6103,4590,Laptop,2020-03-29,7,705.57,Paris,3,False
6104,2095,Laptop,2020-07-22,8,697.53,Mumbai,4,True
6105,3018,Headphones,2020-04-23,2,878.6,Tokyo,2,True
6106,1827,Laptop,2022-01-17,5,393.4,London,1,False
6107,3826,Tablet,2022-02-24,1,1622.42,Sydney,2,False
6108,3597,Laptop,2022-04-16,1,839.96,Mumbai,1,False
6109,3292,Smartphone,2022-01-28,7,1287.83,Paris,2,False
6110,4582,Tablet,2023-10-14,6,1415.26,Mumbai,2,False
6111,3877,Headphones,2020-12-05,1,1489.87,Paris,4,True
6112,1429,Charger,2020-12-08,1,944.58,Mumbai,5,True
6113,4904,Tablet,2023-10-29,3,1281.9,Paris,4,False
6114,2681,Tablet,2020-09-05,9,988.06,Sydney,1,False
6115,2099,Smartphone,2020-01-30,8,1627.02,Tokyo,2,False
6116,3877,Laptop,2023-04-04,6,1771.0,Sydney,4,True
6117,2986,Smartphone,2023-03-15,6,702.31,Mumbai,1,True
6118,2207,Tablet,2021-12-26,5,420.03,Sydney,4,True
6119,4991,Charger,2021-09-22,5,798.65,Toronto,5,True
6120,4087,Smartphone,2021-04-26,6,1135.59,Sydney,5,True
6121,3115,Laptop,2022-12-14,8,952.95,Paris,5,True
6122,1731,Laptop,2023-09-20,6,1930.38,Tokyo,1,False
6123,1798,Tablet,2022-06-29,5,716.72,London,4,False
6124,3697,Charger,2021-06-19,9,1223.41,Sydney,2,True
6125,2759,Laptop,2023-09-24,7,1905.28,Mumbai,4,False
6126,3304,Headphones,2022-01-20,5,339.01,Mumbai,3,False
6127,3067,Charger,2021-06-09,1,989.75,Mumbai,2,True
6128,4615,Charger,2023-09-06,9,553.7,Berlin,3,False
6129,3848,Laptop,2021-07-30,5,67.38,Sydney,5,False
6130,4769,Smartphone,2023-04-26,4,1185.37,New York,4,False
6131,3028,Smartphone,2020-10-16,1,1910.31,Berlin,2,True
6132,1642,Laptop,2021-08-06,6,568.46,Mumbai,3,True
6133,3932,Tablet,2023-04-15,3,155.04,Mumbai,5,False
6134,1879,Charger,2021-04-06,3,1206.92,Berlin,5,False
6135,2131,Tablet,2023-07-26,3,1824.31,Tokyo,5,True
6136,1761,Laptop,2022-05-19,5,468.89,Tokyo,4,False
6137,4021,Tablet,2023-10-29,3,654.26,Paris,5,True
6138,2479,Headphones,2022-01-22,9,1709.93,London,4,False
6139,1029,Tablet,2020-06-24,8,876.99,Tokyo,2,True
6140,3956,Laptop,2023-12-01,2,1449.71,Sydney,5,True
6141,4106,Laptop,2023-12-27,9,971.46,Paris,2,False
6142,2106,Laptop,2023-09-30,3,538.38,Berlin,2,False
6143,4693,Smartphone,2023-12-17,1,884.73,Tokyo,2,True
6144,4278,Smartphone,2023-09-06,8,1870.84,Toronto,4,True
6145,3890,Headphones,2022-10-26,1,1360.75,Mumbai,1,False
6146,4053,Smartphone,2022-11-04,1,399.81,Paris,3,True
6147,2986,Laptop,2022-03-19,1,790.02,Berlin,1,False
6148,4416,Laptop,2021-12-07,5,1504.31,Sydney,4,False
6149,4061,Charger,2021-09-12,6,837.7,Toronto,1,True
6150,2719,Laptop,2020-03-26,7,242.2,Berlin,2,False
6151,2716,Laptop,2020-02-27,9,109.43,Paris,2,True
6152,4081,Charger,2020-03-23,9,891.58,Paris,4,True
6153,4581,Charger,2021-11-04,5,1468.02,Tokyo,2,False
6154,2051,Headphones,2021-03-08,8,52.78,Toronto,3,False
6155,3097,Smartphone,2021-06-18,4,1884.92,Tokyo,4,True
6156,2159,Tablet,2020-07-27,6,311.67,Tokyo,5,False
6157,3059,Laptop,2021-05-21,1,1000.27,London,1,True
6158,3895,Headphones,2022-02-10,6,1642.65,Sydney,3,False
6159,2240,Charger,2022-11-27,9,819.51,New York,1,True
6160,4056,Headphones,2023-02-24,4,333.91,London,3,True
6161,2320,Headphones,2022-02-23,1,1102.53,Mumbai,5,False
6162,3597,Smartphone,2022-11-04,5,814.35,Mumbai,5,True
6163,3671,Smartphone,2021-03-03,8,69.37,Toronto,5,True
6164,3522,Charger,2021-01-05,6,1229.24,Toronto,1,True
6165,2835,Tablet,2023-03-01,4,1959.6,New York,3,False
6166,1491,Tablet,2021-03-22,2,101.63,Paris,3,True
6167,2961,Laptop,2020-12-07,8,648.23,Sydney,2,False
6168,1519,Tablet,2020-04-23,4,1260.03,Sydney,5,True
6169,4530,Laptop,2020-07-16,5,162.71,Sydney,3,True
6170,2050,Tablet,2022-12-30,8,189.21,New York,3,True
6171,1735,Smartphone,2022-04-01,6,205.71,Paris,2,False
6172,3487,Charger,2021-01-01,4,1504.26,Tokyo,2,True
6173,2699,Smartphone,2021-02-02,3,202.26,New York,3,False
6174,2981,Laptop,2020-09-02,1,1243.48,London,3,True
6175,4041,Laptop,2021-12-14,8,1541.01,Sydney,4,False
6176,3970,Tablet,2021-01-11,9,923.34,Mumbai,1,False
6177,3806,Headphones,2020-08-02,4,1988.04,Paris,5,True
6178,2990,Laptop,2022-12-17,3,1646.66,Mumbai,4,False
6179,4593,Charger,2020-08-10,4,1306.96,London,4,True
6180,4495,Smartphone,2020-10-27,5,615.26,New York,1,True
6181,1770,Charger,2020-05-22,9,1341.44,Mumbai,3,False
6182,1388,Headphones,2022-05-09,9,505.54,London,2,False
6183,3249,Tablet,2020-03-25,7,950.89,London,4,False
6184,1706,Laptop,2021-11-08,9,1366.01,Sydney,1,False
6185,2635,Headphones,2020-04-26,8,1951.15,New York,4,False
6186,2579,Laptop,2020-04-22,6,841.49,Mumbai,2,True
6187,2606,Headphones,2021-09-29,2,1631.32,New York,2,False
6188,2303,Tablet,2021-06-15,2,1576.81,Tokyo,5,False
6189,2323,Charger,2023-10-12,8,905.64,Paris,5,True
6190,3577,Tablet,2020-01-12,8,1759.82,Tokyo,2,True
6191,2972,Tablet,2023-12-13,6,1372.1,Paris,5,True
6192,3949,Smartphone,2023-11-23,1,1103.14,Toronto,3,True
6193,1483,Laptop,2022-09-13,5,451.7,Toronto,3,False
6194,2253,Headphones,2020-10-18,5,319.06,London,5,True
6195,4875,Headphones,2023-11-19,5,371.21,New York,4,False
6196,1569,Smartphone,2022-05-12,5,1423.1,New York,5,False
6197,2895,Charger,2020-09-12,3,290.6,Paris,3,True
6198,2132,Headphones,2021-10-13,8,589.0,Toronto,5,False
6199,3895,Smartphone,2023-11-12,5,1605.62,New York,5,True
6200,4914,Headphones,2023-10-01,9,947.21,Tokyo,2,True
6201,2833,Headphones,2021-06-03,2,1081.03,Paris,1,True
6202,2434,Smartphone,2023-07-03,8,1667.87,Paris,2,False
6203,3385,Smartphone,2020-02-17,2,1056.91,Mumbai,1,True
6204,3448,Smartphone,2020-03-24,5,1696.72,Toronto,4,True
6205,2559,Charger,2020-12-03,1,1580.57,Mumbai,5,False
6206,1169,Charger,2022-06-29,3,905.81,Mumbai,4,True
6207,2592,Laptop,2020-11-23,7,1505.92,Mumbai,2,False
6208,2869,Laptop,2022-05-16,4,1737.6,Berlin,2,False
6209,2799,Charger,2023-11-02,1,931.96,New York,5,False
6210,4132,Smartphone,2020-05-27,8,128.18,Mumbai,1,True
6211,2913,Laptop,2021-12-10,4,928.72,Paris,3,False
6212,2232,Smartphone,2021-06-13,8,1831.06,New York,5,False
6213,2476,Tablet,2022-08-19,8,1872.88,Mumbai,3,False
6214,4274,Smartphone,2023-12-17,8,1221.43,Sydney,1,False
6215,2396,Tablet,2023-11-15,5,723.09,Sydney,2,True
6216,1574,Smartphone,2021-03-17,9,975.14,Sydney,1,True
6217,4871,Charger,2023-02-04,6,317.02,Mumbai,2,True
6218,4482,Tablet,2021-10-14,2,1501.46,Toronto,4,True
6219,2494,Smartphone,2021-12-03,3,647.01,Mumbai,2,True
6220,2680,Smartphone,2020-12-22,3,970.44,Paris,1,False
6221,1607,Charger,2023-06-27,2,410.08,New York,3,True
6222,4744,Headphones,2020-04-15,2,1168.92,New York,4,False
6223,1083,Laptop,2022-09-02,6,186.42,Berlin,3,True
6224,4013,Smartphone,2021-06-30,9,269.91,Tokyo,4,True
6225,3545,Charger,2022-10-16,9,179.24,Mumbai,2,False
6226,2237,Laptop,2020-06-29,1,215.22,Toronto,4,True
6227,1975,Smartphone,2023-04-18,5,1084.74,Tokyo,2,False
6228,2556,Headphones,2020-08-01,3,1356.32,Tokyo,2,True
6229,4981,Charger,2023-01-24,3,1639.38,London,5,True
6230,2230,Laptop,2021-12-19,3,1954.01,Sydney,5,True
6231,3854,Headphones,2021-11-21,8,1409.93,New York,2,True
6232,4529,Tablet,2022-04-03,5,1625.29,Sydney,1,False
6233,2685,Headphones,2021-09-06,2,1932.69,Berlin,4,True
6234,1763,Laptop,2020-10-15,9,548.99,Tokyo,2,False
6235,2932,Headphones,2021-01-07,6,58.25,Mumbai,5,False
6236,2640,Laptop,2023-01-20,1,1223.65,Toronto,4,True
6237,4748,Charger,2021-12-16,2,1645.0,Mumbai,2,False
6238,2692,Smartphone,2023-06-21,2,996.12,Berlin,4,False
6239,1293,Tablet,2022-04-05,8,1671.71,New York,5,True
6240,3987,Headphones,2022-12-03,2,408.52,Sydney,5,True
6241,3203,Laptop,2020-10-23,1,1090.79,Mumbai,4,True
6242,4329,Laptop,2020-02-18,1,125.98,Toronto,5,False
6243,4030,Laptop,2021-05-26,8,1082.15,New York,4,True
6244,2602,Charger,2022-05-25,9,1082.97,New York,1,False
6245,2800,Headphones,2023-11-04,4,829.85,London,2,True
6246,4454,Headphones,2023-02-09,3,652.36,Toronto,5,False
6247,4367,Tablet,2022-11-23,9,531.41,Paris,4,True
6248,1661,Tablet,2023-06-11,5,1943.02,Berlin,1,False
6249,3450,Headphones,2023-06-05,1,1754.62,New York,1,False
6250,3273,Smartphone,2022-10-18,6,1388.35,Berlin,3,False
6251,4091,Tablet,2020-08-24,3,1691.42,London,4,False
6252,4807,Smartphone,2023-03-17,9,651.45,New York,3,False
6253,3416,Laptop,2023-03-24,4,253.44,Toronto,1,True
6254,1046,Charger,2023-10-29,3,845.23,Tokyo,1,True
6255,2858,Headphones,2023-01-07,6,1190.29,Tokyo,2,False
6256,2082,Charger,2020-12-26,3,1428.65,Toronto,1,False
6257,2175,Smartphone,2022-03-03,9,515.92,Paris,4,False
6258,4646,Tablet,2020-08-27,3,778.45,Tokyo,5,True
6259,4504,Headphones,2021-02-12,8,252.99,Berlin,1,True
6260,3314,Smartphone,2021-07-04,4,1703.46,Berlin,1,False
6261,3943,Headphones,2022-09-09,4,1942.81,Berlin,5,True
6262,3819,Laptop,2023-01-27,6,350.45,Tokyo,3,True
6263,1381,Tablet,2022-02-27,8,1159.61,Toronto,4,False
6264,1306,Tablet,2022-06-29,4,630.9,Berlin,4,True
6265,3042,Smartphone,2023-12-24,5,895.84,London,4,True
6266,2166,Headphones,2023-08-19,3,948.23,Sydney,1,False
6267,3837,Tablet,2023-08-11,3,1029.67,New York,2,False
6268,1808,Laptop,2022-02-28,8,1208.34,Mumbai,1,True
6269,3326,Charger,2022-02-24,9,135.21,Tokyo,3,False
6270,4043,Laptop,2022-09-30,7,1840.97,Tokyo,2,True
6271,1106,Headphones,2021-11-09,8,1827.35,Sydney,1,True
6272,4960,Headphones,2020-11-10,6,594.08,Mumbai,2,True
6273,4352,Tablet,2023-04-29,7,575.54,New York,3,True
6274,1428,Laptop,2023-10-18,9,73.51,Sydney,3,True
6275,1551,Headphones,2021-10-27,7,1232.2,Tokyo,2,True
6276,4966,Headphones,2021-08-17,1,319.48,Sydney,1,True
6277,1862,Smartphone,2021-09-13,3,1975.06,Toronto,1,True
6278,1829,Tablet,2022-02-06,4,1182.99,Tokyo,3,True
6279,2618,Tablet,2022-10-02,2,518.13,Tokyo,1,True
6280,4240,Tablet,2021-11-27,8,263.29,Paris,4,False
6281,2231,Tablet,2023-07-22,5,516.9,Sydney,4,False
6282,4585,Tablet,2020-03-04,3,1632.2,Paris,3,True
6283,2369,Headphones,2022-09-04,3,850.57,London,5,True
6284,3619,Headphones,2021-08-12,1,907.2,Berlin,4,True
6285,2789,Laptop,2020-03-03,3,1369.28,New York,3,False
6286,2379,Tablet,2021-03-26,7,850.31,New York,5,True
6287,3490,Laptop,2020-08-02,9,1216.3,Berlin,5,False
6288,2526,Headphones,2020-12-16,2,664.36,New York,3,True
6289,2355,Headphones,2021-03-14,2,59.45,London,4,False
6290,4085,Tablet,2022-01-01,8,1982.98,Berlin,5,False
6291,3700,Charger,2021-02-06,8,75.28,New York,2,True
6292,4211,Headphones,2020-04-19,4,1679.95,Toronto,2,True
6293,4143,Charger,2023-04-12,9,1371.02,Berlin,5,True
6294,4511,Tablet,2020-06-14,9,1481.83,Mumbai,3,True
6295,2271,Tablet,2020-12-27,5,1847.79,New York,1,True
6296,3727,Laptop,2022-09-14,5,1413.6,Berlin,3,True
6297,1077,Smartphone,2020-12-24,5,1945.62,Berlin,4,False
6298,2163,Laptop,2020-01-15,1,1015.6,Paris,4,False
6299,3334,Smartphone,2023-05-09,3,619.72,Mumbai,4,True
6300,2414,Tablet,2022-05-07,6,1731.29,Tokyo,1,True
6301,1870,Tablet,2020-04-18,3,1493.49,Paris,3,True
6302,3629,Headphones,2021-04-24,4,524.89,Toronto,3,True
6303,3710,Charger,2020-11-09,2,1551.44,Tokyo,1,False
6304,3903,Tablet,2022-09-14,8,1655.79,Toronto,4,False
6305,1539,Tablet,2020-01-16,4,1130.81,London,5,False
6306,2672,Smartphone,2021-04-05,2,1998.16,New York,3,False
6307,1334,Laptop,2022-04-14,6,671.23,Berlin,4,True
6308,2601,Headphones,2021-08-12,8,1258.41,New York,4,True
6309,4344,Smartphone,2020-11-08,1,1029.0,New York,2,True
6310,3214,Smartphone,2020-12-26,1,487.88,Mumbai,1,False
6311,1056,Charger,2023-01-08,9,1107.13,Mumbai,4,True
6312,1892,Laptop,2021-06-28,7,1154.98,London,5,False
6313,3030,Charger,2021-08-20,9,680.77,Sydney,1,True
6314,4136,Charger,2020-12-20,2,551.74,London,4,True
6315,1371,Headphones,2022-10-09,6,264.48,Tokyo,2,True
6316,2636,Laptop,2020-06-19,2,1878.09,Sydney,2,True
6317,1150,Charger,2022-07-11,6,1382.73,Sydney,2,False
6318,1422,Tablet,2021-11-22,5,1633.84,Paris,1,False
6319,1862,Smartphone,2022-05-04,2,671.37,New York,3,True
6320,3981,Headphones,2021-02-21,5,492.95,Tokyo,1,True
6321,3311,Headphones,2020-12-07,7,403.71,Toronto,5,True
6322,4966,Charger,2021-06-11,7,967.19,Toronto,5,False
6323,2654,Charger,2020-06-21,1,1546.59,Berlin,5,False
6324,2634,Charger,2023-02-08,6,997.22,London,3,True
6325,4907,Smartphone,2020-09-07,1,1466.64,Paris,2,False
6326,2561,Smartphone,2023-01-27,4,1012.97,New York,5,False
6327,2028,Smartphone,2023-05-27,3,1357.12,Mumbai,5,False
6328,1431,Headphones,2023-12-27,3,582.41,Toronto,5,False
6329,3762,Smartphone,2022-09-07,2,277.15,Tokyo,5,True
6330,4345,Laptop,2022-10-15,4,1477.46,Paris,4,False
6331,4904,Charger,2022-11-03,1,402.42,Sydney,3,True
6332,1696,Headphones,2021-11-07,7,448.97,Tokyo,5,False
6333,1052,Charger,2021-05-24,9,1783.39,Tokyo,3,False
6334,4827,Laptop,2022-08-17,7,1249.4,Paris,4,True
6335,1178,Smartphone,2020-01-09,6,646.92,Sydney,1,False
6336,3595,Laptop,2022-08-21,6,349.89,Paris,3,True
6337,1501,Tablet,2023-06-13,7,620.95,Tokyo,2,False
6338,4360,Laptop,2022-07-26,9,1248.95,Mumbai,4,True
6339,3310,Tablet,2022-06-01,1,1069.06,Toronto,4,False
6340,1710,Headphones,2022-02-27,3,656.74,Tokyo,3,False
6341,2687,Tablet,2021-07-22,6,1312.8,Mumbai,1,False
6342,3314,Laptop,2021-02-01,8,1193.43,New York,1,False
6343,1875,Headphones,2020-03-08,2,1167.04,Berlin,4,False
6344,3652,Charger,2023-12-06,8,1999.79,Toronto,4,False
6345,2845,Smartphone,2023-07-28,7,1195.69,Mumbai,4,False
6346,1050,Charger,2023-05-14,3,540.83,Mumbai,1,True
6347,1886,Laptop,2023-08-11,4,1135.5,Paris,1,False
6348,1876,Smartphone,2022-07-02,7,1329.96,Tokyo,1,True
6349,2703,Tablet,2020-12-19,6,494.98,New York,5,True
6350,4338,Tablet,2020-10-08,3,97.56,Mumbai,5,True
6351,4945,Laptop,2022-05-28,2,1730.13,Toronto,3,False
6352,3555,Tablet,2022-01-22,5,1387.4,New York,2,True
6353,3725,Headphones,2021-04-04,8,1280.17,Mumbai,1,True
6354,4679,Headphones,2021-11-29,2,806.35,New York,4,False
6355,2112,Smartphone,2023-03-28,9,1917.79,London,5,False
6356,1312,Charger,2021-05-15,1,1200.71,Berlin,5,True
6357,4702,Smartphone,2022-07-04,2,1733.29,London,5,True
6358,4044,Laptop,2023-08-10,4,751.48,Paris,2,False
6359,1822,Headphones,2021-11-07,9,1466.11,London,5,True
6360,2783,Laptop,2022-12-05,5,305.62,Mumbai,5,True
6361,4039,Tablet,2021-10-22,3,1278.37,London,1,True
6362,2649,Laptop,2020-01-04,2,609.68,Toronto,4,False
6363,4195,Laptop,2022-05-31,1,1161.51,Toronto,3,True
6364,3972,Tablet,2023-10-16,7,248.63,Tokyo,2,False
6365,3894,Headphones,2022-05-31,4,1922.61,Paris,3,False
6366,3176,Laptop,2023-02-17,2,505.51,Tokyo,3,False
6367,2166,Charger,2021-10-01,9,1330.24,New York,3,False
6368,2043,Smartphone,2021-08-08,6,1526.07,New York,2,False
6369,4173,Charger,2022-11-23,3,255.11,Berlin,5,False
6370,2234,Charger,2023-12-10,1,1960.83,Berlin,3,True
6371,3528,Headphones,2020-12-16,2,608.1,Sydney,2,True
6372,2437,Charger,2020-03-04,8,230.88,Paris,1,True
6373,1549,Smartphone,2023-07-08,5,534.92,London,1,False
6374,2681,Charger,2020-05-21,6,258.04,Sydney,2,False
6375,1260,Tablet,2022-09-15,2,1196.84,New York,3,False
6376,4188,Headphones,2021-09-02,9,90.66,Toronto,1,False
6377,2328,Laptop,2023-07-23,2,665.31,Mumbai,5,False
6378,3229,Smartphone,2023-12-08,5,346.1,New York,5,False
6379,2015,Laptop,2023-05-05,8,510.66,London,2,True
6380,2993,Charger,2021-03-18,1,1938.51,Sydney,3,True
6381,2044,Smartphone,2020-10-17,6,366.68,London,4,True
6382,3834,Tablet,2022-09-07,8,1006.31,Berlin,4,True
6383,3019,Headphones,2021-08-15,2,963.21,New York,3,False
6384,4057,Charger,2023-07-21,3,700.84,Paris,1,True
6385,2502,Laptop,2020-10-14,9,1390.79,Tokyo,4,True
6386,3491,Headphones,2020-02-02,6,814.92,New York,1,False
6387,1132,Laptop,2020-06-07,1,1415.86,Mumbai,3,False
6388,1948,Charger,2020-09-28,4,1564.03,Toronto,5,False
6389,4981,Headphones,2021-08-25,8,357.32,Paris,1,False
6390,1597,Headphones,2020-12-28,9,1274.49,Tokyo,5,True
6391,2680,Charger,2021-08-28,6,1535.52,Tokyo,1,False
6392,4224,Headphones,2021-10-23,5,1241.28,New York,1,False
6393,3477,Tablet,2021-09-28,9,994.72,Tokyo,1,False
6394,2341,Laptop,2022-08-26,3,1407.01,Paris,3,True
6395,2272,Headphones,2020-03-30,6,426.88,Berlin,1,False
6396,4840,Headphones,2020-10-25,4,235.05,Toronto,5,False
6397,1648,Tablet,2023-06-29,7,1055.88,Tokyo,2,False
6398,3630,Tablet,2020-04-11,5,940.96,New York,1,True
6399,2312,Smartphone,2023-12-31,7,1467.15,New York,5,True
6400,2722,Charger,2021-08-24,5,411.64,Toronto,2,True
6401,1136,Charger,2022-12-27,1,648.85,Tokyo,3,True
6402,2966,Smartphone,2022-05-21,7,729.76,Berlin,1,False
6403,3291,Charger,2021-12-01,3,1798.57,Tokyo,1,False
6404,3568,Charger,2021-02-24,7,752.82,Paris,3,True
6405,2868,Charger,2023-10-31,4,419.57,Toronto,1,True
6406,4327,Headphones,2020-07-18,7,603.9,Berlin,1,False
6407,2115,Smartphone,2021-06-20,8,1893.85,Mumbai,2,True
6408,2303,Charger,2022-09-06,4,1196.8,Berlin,5,True
6409,1962,Headphones,2022-01-13,4,1029.02,Paris,5,True
6410,3227,Charger,2021-08-09,2,492.81,London,5,False
6411,4227,Charger,2021-03-11,8,1743.45,Tokyo,4,False
6412,2063,Laptop,2020-11-13,5,1665.29,Sydney,5,False
6413,3374,Charger,2021-12-02,1,721.82,Paris,3,True
6414,4901,Charger,2021-08-12,5,272.13,London,3,True
6415,3279,Charger,2023-01-13,6,434.72,Tokyo,5,False
6416,2591,Headphones,2023-12-21,4,248.84,Mumbai,5,True
6417,1058,Smartphone,2023-04-07,9,667.71,Tokyo,5,False
6418,1380,Charger,2021-12-16,4,1058.1,Paris,5,False
6419,3278,Charger,2023-08-03,2,244.04,Toronto,1,False
6420,2406,Smartphone,2021-03-20,8,684.2,Mumbai,1,True
6421,1259,Smartphone,2021-01-17,6,1042.15,Sydney,4,False
6422,1276,Laptop,2022-10-25,2,832.75,Tokyo,1,False
6423,1190,Laptop,2020-08-24,2,65.3,Paris,5,True
6424,1464,Smartphone,2023-04-28,6,280.27,Tokyo,2,True
6425,2632,Headphones,2020-07-04,3,511.98,New York,5,False
6426,4217,Charger,2021-03-19,4,888.66,Mumbai,5,False
6427,1444,Smartphone,2020-11-17,8,1658.26,New York,4,False
6428,3658,Laptop,2022-03-14,4,409.87,Toronto,2,False
6429,4848,Smartphone,2023-11-02,7,459.39,Sydney,5,True
6430,2377,Smartphone,2020-02-07,3,105.35,London,2,False
6431,2743,Headphones,2021-12-26,4,796.87,Sydney,3,True
6432,4036,Headphones,2021-05-07,1,1448.2,Sydney,1,True
6433,1030,Smartphone,2020-01-28,1,1061.91,Toronto,1,True
6434,4797,Laptop,2023-11-22,5,110.58,Tokyo,3,True
6435,3411,Smartphone,2020-03-24,2,434.82,Berlin,4,False
6436,2718,Smartphone,2023-11-21,9,731.08,Berlin,4,False
6437,1806,Charger,2023-10-29,1,865.77,Toronto,1,False
6438,1835,Tablet,2020-10-22,9,456.59,Berlin,2,True
6439,4417,Tablet,2023-08-16,7,175.66,Toronto,5,True
6440,4143,Smartphone,2020-03-03,2,1029.19,Paris,3,False
6441,1177,Headphones,2023-08-22,1,277.86,London,4,False
6442,2465,Laptop,2021-08-15,8,551.02,Tokyo,4,False
6443,2041,Laptop,2023-04-28,1,108.34,Mumbai,3,True
6444,1659,Tablet,2021-10-05,5,1092.62,Paris,5,False
6445,4015,Smartphone,2022-08-07,2,1740.42,Paris,2,False
6446,1188,Headphones,2020-09-19,2,532.21,London,4,False
6447,4110,Headphones,2023-02-05,2,1789.19,Berlin,5,False
6448,1647,Charger,2022-08-14,5,1025.28,Mumbai,2,False
6449,2415,Smartphone,2020-02-18,9,1973.07,London,4,False
6450,1349,Tablet,2022-02-24,7,1208.56,Tokyo,3,True
6451,3391,Headphones,2022-01-31,4,224.82,Mumbai,1,False
6452,4707,Headphones,2023-07-31,9,1497.98,Sydney,5,True
6453,4704,Headphones,2023-07-22,9,1138.91,Paris,3,True
6454,4157,Tablet,2020-01-02,8,1551.71,Toronto,3,False
6455,2080,Smartphone,2020-10-15,9,1553.79,Tokyo,5,False
6456,1574,Headphones,2021-08-06,4,596.82,Mumbai,1,False
6457,4304,Tablet,2023-06-20,5,1588.39,Sydney,5,False
6458,4084,Charger,2023-05-26,7,1336.54,New York,3,True
6459,1025,Laptop,2021-02-18,2,1250.38,London,5,True
6460,2636,Headphones,2022-01-31,7,266.21,Mumbai,3,True
6461,4541,Laptop,2022-01-14,9,1013.38,London,3,True
6462,1505,Laptop,2021-09-12,3,1707.63,New York,3,False
6463,2033,Smartphone,2022-01-03,6,267.22,London,2,False
6464,4862,Laptop,2023-05-21,3,1433.47,Toronto,5,False
6465,1220,Charger,2020-11-14,1,1980.98,Mumbai,3,True
6466,4049,Smartphone,2022-11-03,6,734.02,Paris,1,False
6467,3078,Tablet,2023-10-25,1,1175.21,Toronto,4,False
6468,3323,Tablet,2021-08-10,5,719.82,Toronto,2,False
6469,3477,Laptop,2023-05-10,6,1221.4,Toronto,1,False
6470,3808,Smartphone,2022-01-19,6,1530.1,Berlin,5,True
6471,1780,Headphones,2022-11-24,1,1978.47,Paris,4,False
6472,2211,Headphones,2022-10-04,6,1419.61,Paris,2,False
6473,2742,Smartphone,2020-09-15,4,858.67,Paris,4,False
6474,3702,Smartphone,2023-02-26,4,1530.25,Tokyo,5,True
6475,2861,Tablet,2022-01-02,5,1462.2,Sydney,3,False
6476,3448,Tablet,2020-07-08,2,606.18,Mumbai,5,False
6477,2804,Tablet,2020-10-01,9,489.49,New York,2,True
6478,3636,Laptop,2022-10-20,3,493.46,Mumbai,3,True
6479,1888,Headphones,2022-12-05,3,405.66,Toronto,1,True
6480,1801,Tablet,2023-04-10,3,453.8,Paris,2,True
6481,1490,Smartphone,2023-03-28,3,1274.48,New York,2,False
6482,2723,Smartphone,2021-10-20,8,1500.62,New York,4,False
6483,1718,Headphones,2022-08-08,5,1133.98,London,2,False
6484,2932,Laptop,2020-09-25,1,84.87,New York,4,False
6485,1073,Smartphone,2022-08-27,7,1961.92,Tokyo,2,True
6486,4371,Headphones,2022-04-24,8,870.86,Berlin,2,True
6487,3677,Charger,2021-11-07,8,259.17,Toronto,3,False
6488,4030,Tablet,2022-07-20,6,1498.59,New York,5,True
6489,2868,Charger,2020-09-14,4,1881.57,Toronto,5,False
6490,2635,Smartphone,2021-04-12,1,1188.9,London,1,False
6491,1237,Laptop,2023-01-05,2,1905.53,Toronto,1,False
6492,1333,Charger,2020-04-09,9,656.41,London,3,True
6493,1593,Charger,2022-01-30,5,943.05,Berlin,4,False
6494,1320,Headphones,2020-02-22,8,786.95,Tokyo,5,True
6495,4370,Smartphone,2021-02-26,8,600.84,Toronto,4,True
6496,3523,Headphones,2023-05-01,1,1715.81,Berlin,1,True
6497,3473,Charger,2020-05-02,9,1434.18,Sydney,2,False
6498,1558,Laptop,2023-02-14,9,388.98,Tokyo,5,False
6499,4088,Charger,2020-09-10,8,266.22,Tokyo,4,True
6500,1471,Smartphone,2023-02-24,7,1472.15,New York,2,True
6501,4867,Laptop,2023-11-15,9,1792.7,New York,5,True
6502,4745,Headphones,2023-02-23,4,1282.68,London,4,False
6503,1870,Tablet,2023-09-20,2,974.3,Tokyo,3,False
6504,1992,Laptop,2022-04-17,9,442.45,Toronto,4,False
6505,1112,Charger,2021-08-19,6,976.92,Berlin,1,False
6506,1305,Smartphone,2020-05-27,8,722.58,Berlin,1,False
6507,1362,Headphones,2022-03-30,4,955.97,Toronto,1,True
6508,1097,Tablet,2021-09-11,5,191.06,New York,1,False
6509,1223,Laptop,2020-06-13,8,218.77,Sydney,5,False
6510,2758,Headphones,2021-07-22,5,1107.44,London,3,False
6511,2520,Smartphone,2021-05-02,5,769.68,Sydney,5,False
